Price,Adj Close,Close,High,Low,Open,Volume
Ticker,ADANIENT.NS,ADANIENT.NS,ADANIENT.NS,ADANIENT.NS,ADANIENT.NS,ADANIENT.NS
Date,,,,,,
2004-02-11,0.95332932472229,2.7420899868011475,2.7597169876098633,2.6907429695129395,2.7190990447998047,352868
2004-02-12,0.9501321911811829,2.732893943786621,2.7880730628967285,2.712968111038208,2.7781100273132324,575318
2004-02-13,0.9823715686798096,2.825624942779541,2.845551013946533,2.7007060050964355,2.706070899963379,700192
2004-02-16,0.9903644323348999,2.848615884780884,2.887701988220215,2.8125970363616943,2.85857892036438,567894
2004-02-17,0.9978251457214355,2.870074987411499,2.9053280353546143,2.7980360984802246,2.903028964996338,484958
2004-02-18,0.9972922205924988,2.868541955947876,2.9352169036865234,2.853214979171753,2.894598960876465,423278
2004-02-19,0.9594574570655823,2.7597169876098633,2.8808040618896484,2.729062080383301,2.8808040618896484,481043
2004-02-20,0.95332932472229,2.7420899868011475,2.7949700355529785,2.643994092941284,2.7206320762634277,475184
2004-02-23,0.9389411211013794,2.7007060050964355,2.7819418907165527,2.6746490001678467,2.7819418907165527,470174
2004-02-24,0.9703813791275024,2.791137933731079,2.9122259616851807,2.6746490001678467,2.6746490001678467,474702
2004-02-25,0.9807727932929993,2.8210270404815674,2.835587978363037,2.7436230182647705,2.818727970123291,459422
2004-02-26,0.9869012832641602,2.838654041290283,2.903028964996338,2.8125970363616943,2.8279240131378174,475406
2004-02-27,1.0060847997665405,2.8938329219818115,2.911458969116211,2.835587978363037,2.881571054458618,486706
2004-03-01,1.020472764968872,2.9352169036865234,2.965872049331665,2.8892340660095215,2.9497780799865723,499350
2004-03-02,1.020472764968872,2.9352169036865234,2.9352169036865234,2.9352169036865234,2.9352169036865234,0
2004-03-03,1.0297980308532715,2.9620399475097656,3.063201904296875,2.928318977355957,3.063201904296875,468151
2004-03-04,1.0210057497024536,2.9367499351501465,3.0041909217834473,2.9275529384613037,2.985797882080078,398708
2004-03-05,1.038857340812683,2.9880969524383545,3.034846067428589,2.9467129707336426,2.9651060104370117,580394
2004-03-08,1.048449158668518,3.01568603515625,3.050173044204712,2.9850308895111084,2.9965269565582275,515217
2004-03-09,1.034860610961914,2.9766008853912354,3.027182102203369,2.9513111114501953,3.027182102203369,484553
2004-03-10,1.0279330015182495,2.9566750526428223,3.103818893432617,2.9428811073303223,3.103818893432617,439119
2004-03-11,1.0258015394210815,2.9505441188812256,3.0041909217834473,2.906095027923584,2.9122259616851807,419559
2004-03-12,1.0327290296554565,2.9704699516296387,3.0655009746551514,2.853214979171753,3.0655009746551514,458078
2004-03-15,1.0353935956954956,2.9781339168548584,3.088491916656494,2.9505441188812256,3.0655009746551514,577262
2004-03-16,1.01860773563385,2.92985200881958,2.9735360145568848,2.890001058578491,2.9122259616851807,442289
2004-03-17,1.035659909248352,2.9788999557495117,3.00189208984375,2.921422004699707,2.9275529384613037,404932
2004-03-18,1.0178080797195435,2.9275529384613037,2.9735360145568848,2.9275529384613037,2.9597411155700684,369257
2004-03-19,1.020472764968872,2.9352169036865234,2.988862991333008,2.9122259616851807,2.9735360145568848,444912
2004-03-22,1.009015679359436,2.9022629261016846,2.9260199069976807,2.8608779907226562,2.8608779907226562,412956
2004-03-23,1.0047527551651,2.890001058578491,2.9183568954467773,2.8662428855895996,2.896898031234741,545581
2004-03-24,1.0143442153930664,2.9175899028778076,2.93061900138855,2.8892340660095215,2.8892340660095215,483235
2004-03-25,1.0218050479888916,2.939049005508423,2.9582080841064453,2.9122259616851807,2.9122259616851807,440593
2004-03-26,1.0367257595062256,2.981966018676758,2.9965269565582275,2.9505441188812256,2.9505441188812256,405806
2004-03-29,1.042587399482727,2.998826026916504,3.027182102203369,2.965872049331665,2.967405080795288,263252
2004-03-30,1.0572419166564941,3.0409770011901855,3.0655009746551514,2.981199026107788,2.9995920658111572,178541
2004-03-31,1.0750932693481445,3.0923240184783936,3.145970106124878,3.0064899921417236,3.0118539333343506,405976
2004-04-01,1.100138783454895,3.164362907409668,3.1881210803985596,3.0808279514312744,3.103818893432617,287287
2004-04-02,1.0985403060913086,3.1597650051116943,3.2494308948516846,3.130642890930176,3.172792911529541,520228
2004-04-05,1.1203886270523071,3.2226080894470215,3.287750005722046,3.1651289463043213,3.218775987625122,728924
2004-04-06,1.1078654527664185,3.1865880489349365,3.257093906402588,3.1620640754699707,3.257093906402588,776225
2004-04-07,1.098007082939148,3.1582319736480713,3.2839179039001465,3.1421380043029785,3.257093906402588,821947
2004-04-08,1.0865504741668701,3.1252779960632324,3.1796910762786865,3.0731639862060547,3.1268110275268555,799856
2004-04-09,1.0865504741668701,3.1252779960632324,3.1252779960632324,3.1252779960632324,3.1252779960632324,0
2004-04-12,1.0950766801834106,3.1498019695281982,3.172027111053467,3.103818893432617,3.103818893432617,768331
2004-04-13,1.098806619644165,3.1605310440063477,3.172792911529541,3.10611891746521,3.127577066421509,766321
2004-04-14,1.098806619644165,3.1605310440063477,3.1605310440063477,3.1605310440063477,3.1605310440063477,0
2004-04-15,1.0945433378219604,3.148268938064575,3.18045711517334,3.131408929824829,3.1498019695281982,937060
2004-04-16,1.1363747119903564,3.268589973449707,3.303076982498169,3.18045711517334,3.18045711517334,1040899
2004-04-19,1.1555585861206055,3.3237690925598145,3.487006902694702,3.296180009841919,3.44868803024292,1082641
2004-04-20,1.15848970413208,3.3321990966796875,3.364387035369873,3.295413017272949,3.3421618938446045,999301
2004-04-21,1.1528944969177246,3.3161048889160156,3.3590219020843506,3.295413017272949,3.313040018081665,982560
2004-04-22,1.1670160293579102,3.3567230701446533,3.387377977371216,3.303076982498169,3.303076982498169,829032
2004-04-23,1.170479655265808,3.3666861057281494,3.4065380096435547,3.34906005859375,3.3720510005950928,1003751
2004-04-26,1.170479655265808,3.3666861057281494,3.3666861057281494,3.3666861057281494,3.3666861057281494,0
2004-04-27,1.1227864027023315,3.2295050621032715,3.3567230701446533,3.2195420265197754,3.3567230701446533,649707
2004-04-28,1.133177638053894,3.2593939304351807,3.4096031188964844,3.18045711517334,3.257093906402588,714049
2004-04-29,1.142503261566162,3.286216974258423,3.3337318897247314,3.2578608989715576,3.2846839427948,635615
2004-04-30,1.1358420848846436,3.267056941986084,3.331433057785034,3.257093906402588,3.295413017272949,663173
2004-05-03,1.1334439516067505,3.260159969329834,3.3107409477233887,3.145970106124878,3.295413017272949,636202
2004-05-04,1.1790056228637695,3.3912100791931152,3.433361053466797,3.3184049129486084,3.3720510005950928,765577
2004-05-05,1.2096461057662964,3.4793429374694824,3.532989978790283,3.433361053466797,3.4410250186920166,824465
2004-05-06,1.2522772550582886,3.6019630432128906,3.9008500576019287,3.5406529903411865,3.6019630432128906,918388
2004-05-07,1.238155484199524,3.561345100402832,3.6019630432128906,3.295413017272949,3.6019630432128906,852049
2004-05-10,1.228031039237976,3.5322229862213135,3.562877893447876,3.487006902694702,3.509998083114624,993925
2004-05-11,1.2040513753890991,3.4632489681243896,3.486241102218628,3.3797149658203125,3.3797149658203125,515922
2004-05-12,1.2040513753890991,3.4632489681243896,3.494671106338501,3.3720510005950928,3.3720510005950928,886993
2004-05-13,1.2184394598007202,3.504633903503418,3.5636448860168457,3.103818893432617,3.103818893432617,689218
2004-05-14,1.1574238538742065,3.329133987426758,3.509998083114624,3.280086040496826,3.410370111465454,843581
2004-05-17,1.005551815032959,2.8922998905181885,3.234102964401245,2.6823129653930664,3.234102964401245,94627
2004-05-18,1.1187899112701416,3.2180089950561523,3.2494308948516846,2.988862991333008,3.027182102203369,787499
2004-05-19,1.1808710098266602,3.3965749740600586,3.4479219913482666,3.2724220752716064,3.295413017272949,780818
2004-05-20,1.1742095947265625,3.3774149417877197,3.44868803024292,3.3184049129486084,3.4448559284210205,750963
2004-05-21,1.186998963356018,3.414201021194458,3.4479219913482666,3.2042150497436523,3.2042150497436523,763411
2004-05-24,1.2227023839950562,3.5168960094451904,3.6019630432128906,3.4410250186920166,3.4563519954681396,771906
2004-05-25,1.2541422843933105,3.607327938079834,3.678601026535034,3.4793429374694824,3.4793429374694824,1029104
2004-05-26,1.289312720298767,3.7084898948669434,3.824212074279785,3.6479458808898926,3.824212074279785,946638
2004-05-27,1.2887799739837646,3.7069571018218994,3.7935569286346436,3.6556100845336914,3.7169198989868164,1053817
2004-05-28,1.2858492136001587,3.6985270977020264,3.7399110794067383,3.640281915664673,3.7092559337615967,1079692
2004-05-31,1.2698625326156616,3.6525440216064453,3.6893301010131836,3.487006902694702,3.6019630432128906,1082746
2004-06-01,1.2938423156738281,3.721518039703369,3.754472017288208,3.6877970695495605,3.6877970695495605,929570
2004-06-02,1.322351336479187,3.8035199642181396,3.8280439376831055,3.7169198989868164,3.7169198989868164,1055605
2004-06-03,1.303433895111084,3.7491068840026855,3.908513069152832,3.640281915664673,3.893186092376709,1097047
2004-06-04,1.3135590553283691,3.7782299518585205,3.831876039505005,3.6877970695495605,3.756005048751831,1002459
2004-06-07,1.3420681953430176,3.86023211479187,3.8778579235076904,3.7935569286346436,3.7950899600982666,1154695
2004-06-08,1.322351336479187,3.8035199642181396,3.9468319416046143,3.7567710876464844,3.893186092376709,974091
2004-06-09,1.3292790651321411,3.823446035385132,3.843372106552124,3.7943239212036133,3.824212074279785,1025620
2004-06-10,1.32608163356781,3.814249038696289,3.831876039505005,3.8012208938598633,3.808885097503662,1007939
2004-06-11,1.3122268915176392,3.7743980884552,3.8050529956817627,3.747575044631958,3.8012208938598633,1018012
2004-06-14,1.2914444208145142,3.714621067047119,3.787425994873047,3.678601026535034,3.7245829105377197,1011488
2004-06-15,1.303433895111084,3.7491068840026855,3.7927908897399902,3.6525440216064453,3.6525440216064453,1027995
2004-06-16,1.292243480682373,3.7169198989868164,3.7743980884552,3.6809000968933105,3.7590699195861816,955289
2004-06-17,1.301835536956787,3.744508981704712,3.7766969203948975,3.650244951248169,3.7399110794067383,1057641
2004-06-18,1.2962400913238525,3.728415012359619,3.747575044631958,3.678601026535034,3.747575044631958,979206
2004-06-21,1.297572374343872,3.7322471141815186,3.7399110794067383,3.678601026535034,3.7092559337615967,1012454
2004-06-22,1.28851318359375,3.7061901092529297,3.7399110794067383,3.6640400886535645,3.6640400886535645,1096929
2004-06-23,1.284250259399414,3.6939280033111572,3.7552380561828613,3.6556100845336914,3.683198928833008,1017386
2004-06-24,1.2751914262771606,3.6678719520568848,3.754472017288208,3.642580986022949,3.7169198989868164,1006699
2004-06-25,1.29837167263031,3.734545946121216,3.770565986633301,3.6655728816986084,3.6939280033111572,925264
2004-06-28,2.8149502277374268,3.7606029510498047,3.824212074279785,3.5253260135650635,3.7330141067504883,1064830
2004-06-29,2.853959560394287,3.8127169609069824,3.870194911956787,3.7552380561828613,3.870194911956787,1014842
2004-06-30,2.8396167755126953,3.7935569286346436,3.8625309467315674,3.747575044631958,3.8609979152679443,983108
2004-07-01,2.848222494125366,3.8050529956817627,3.824212074279785,3.7552380561828613,3.824212074279785,963705
2004-07-02,2.8470749855041504,3.8035199642181396,3.870194911956787,3.736078977584839,3.736078977584839,934007
2004-07-05,2.8338804244995117,3.785892963409424,3.893186092376709,3.764435052871704,3.893186092376709,1009583
2004-07-06,2.8998525142669678,3.8740270137786865,3.904681921005249,3.780529022216797,3.808885097503662,1061098
2004-07-07,2.9182093143463135,3.8985509872436523,3.939168930053711,3.850269079208374,3.908513069152832,1009126
2004-07-08,2.8786261081695557,3.8456709384918213,3.939168930053711,3.824212074279785,3.908513069152832,1001128
2004-07-09,2.9325504302978516,3.917710065841675,3.931504964828491,3.5406529903411865,3.5406529903411865,625985
2004-07-12,2.925665855407715,3.908513069152832,3.981318950653076,3.850269079208374,3.908513069152832,659676
2004-07-13,2.9641027450561523,3.9598610401153564,4.007376194000244,3.9161770343780518,3.9698240756988525,566824
2004-07-14,2.981311559677124,3.982851982116699,4.000479221343994,3.920008897781372,3.9698240756988525,679210
2004-07-15,3.023188591003418,4.038796901702881,4.069451808929443,3.956028938293457,4.008141994476318,607783
2004-07-16,3.198728084564209,4.273307800292969,4.307028770446777,4.05412483215332,4.05412483215332,811051
2004-07-19,3.322066068649292,4.438078880310059,4.575260162353516,4.253382205963135,4.276373863220215,660224
2004-07-20,3.344438076019287,4.4679670333862305,4.496323108673096,4.391329765319824,4.4066572189331055,648533
2004-07-21,3.428192615509033,4.57985782623291,4.628905773162842,4.48329496383667,4.513949871063232,700596
2004-07-22,3.739689350128174,4.995999813079834,5.088730812072754,4.291700839996338,4.291700839996338,903356
2004-07-23,4.068397521972656,5.43513298034668,5.548556804656982,5.119386196136475,5.119386196136475,1255794
2004-07-26,4.235332012176514,5.658147811889648,5.740149974822998,5.44202995300293,5.533228874206543,1069423
2004-07-27,4.043729305267334,5.402178764343262,5.7861328125,5.288754940032959,5.625194072723389,1402667
2004-07-28,3.9318666458129883,5.2527360916137695,5.594539165496826,5.120152950286865,5.4412641525268555,1289237
2004-07-29,4.004147529602051,5.34929895401001,5.510238170623779,5.215182781219482,5.364626884460449,6672057
2004-07-30,4.004147529602051,5.34929895401001,5.4412641525268555,5.307147979736328,5.402945041656494,6074504
2004-08-02,3.9697282314300537,5.303317070007324,5.4412641525268555,5.211350917816162,5.4412641525268555,5003136
2004-08-03,3.9582552909851074,5.287989139556885,5.356963157653809,5.1806960105896,5.341635227203369,4684349
2004-08-04,3.923835277557373,5.242006778717041,5.268829822540283,5.173033237457275,5.249670028686523,6602117
2004-08-05,3.900887966156006,5.211350917816162,5.307147979736328,5.173033237457275,5.211350917816162,7600727
2004-08-06,3.85786509513855,5.153872966766357,5.287989139556885,5.096395015716553,5.284156799316406,5004493
2004-08-09,3.6714251041412354,4.904800891876221,5.479582786560059,4.885642051696777,5.211350917816162,5859413
2004-08-10,3.659951686859131,4.889473915100098,5.050413131713867,4.835827827453613,5.050413131713867,6889914
2004-08-11,3.6025853157043457,4.812836170196533,4.866483211517334,4.717039108276367,4.789844989776611,6848485
2004-08-12,3.6570825576782227,4.885642051696777,4.9124650955200195,4.75152587890625,4.770686149597168,7741468
2004-08-13,3.599717617034912,4.809003829956055,4.9584479331970215,4.774518013000488,4.9584479331970215,7885405
2004-08-16,3.596848964691162,4.805172920227051,4.8971381187438965,4.7668538093566895,4.885642051696777,6805921
2004-08-17,3.6255321502685547,4.843491077423096,4.866483211517334,4.789844989776611,4.866483211517334,5963814
2004-08-18,3.6025853157043457,4.812836170196533,4.8626508712768555,4.789844989776611,4.828164100646973,6335094
2004-08-19,3.5939815044403076,4.8013410568237305,4.854987144470215,4.789844989776611,4.812836170196533,6042131
2004-08-20,3.5710349082946777,4.770686149597168,4.789844989776611,4.713208198547363,4.713208198547363,5111725
2004-08-23,3.5480880737304688,4.740030765533447,4.981439113616943,4.674889087677002,4.981439113616943,5361341
2004-08-24,3.550956964492798,4.743863105773926,4.969943046569824,4.682552814483643,4.820499897003174,5521916
2004-08-25,3.5480880737304688,4.740030765533447,4.75152587890625,4.640401840209961,4.640401840209961,4645883
2004-08-26,3.5394833087921143,4.728535175323486,4.820499897003174,4.674889087677002,4.732367038726807,5390544
2004-08-27,3.542351484298706,4.732367038726807,4.805172920227051,4.694047927856445,4.770686149597168,5114087
2004-08-30,3.5480880737304688,4.740030765533447,4.8971381187438965,4.728535175323486,4.889473915100098,5438888
2004-08-31,3.6570825576782227,4.885642051696777,5.0082621574401855,4.759190082550049,4.904800891876221,8729482
2004-09-01,3.562429428100586,4.759190082550049,5.134714126586914,4.736198902130127,4.9737749099731445,8163115
2004-09-02,3.536614179611206,4.724702835083008,4.820499897003174,4.694047927856445,4.812836170196533,5585292
2004-09-03,3.5452191829681396,4.736198902130127,4.79750919342041,4.713208198547363,4.770686149597168,5204317
2004-09-06,3.5452191829681396,4.736198902130127,4.786013126373291,4.7208709716796875,4.778348922729492,4714178
2004-09-07,3.528010845184326,4.713208198547363,4.75152587890625,4.682552814483643,4.74769401550293,4644708
2004-09-08,3.550956964492798,4.743863105773926,4.75152587890625,4.7208709716796875,4.75152587890625,5545011
2004-09-09,3.5251407623291016,4.709375858306885,4.774518013000488,4.682552814483643,4.743863105773926,4682562
2004-09-10,3.5480880737304688,4.740030765533447,4.843491077423096,4.713208198547363,4.74769401550293,4917668
2004-09-13,3.5337462425231934,4.7208709716796875,4.828164100646973,4.64806604385376,4.828164100646973,4537594
2004-09-14,3.5194053649902344,4.701712131500244,4.74769401550293,4.678720951080322,4.74769401550293,4520135
2004-09-15,3.482117176055908,4.65189790725708,4.743863105773926,4.617411136627197,4.713208198547363,6017117
2004-09-16,3.4935898780822754,4.667224884033203,4.713208198547363,4.605915069580078,4.636569976806641,6357407
2004-09-17,3.487853765487671,4.6595611572265625,5.134714126586914,4.609746932983398,4.709375858306885,6057123
2004-09-20,3.482117176055908,4.65189790725708,4.828164100646973,4.636569976806641,4.828164100646973,6923683
2004-09-21,3.424750804901123,4.575260162353516,4.824332237243652,4.540772914886475,4.824332237243652,7179171
2004-09-22,3.4993271827697754,4.674889087677002,4.7208709716796875,4.559932231903076,4.674889087677002,6183993
2004-09-23,3.4763810634613037,4.6442341804504395,4.74769401550293,4.609746932983398,4.7208709716796875,6576582
2004-09-24,3.462038278579712,4.6250739097595215,4.732367038726807,4.605915069580078,4.732367038726807,6199886
2004-09-27,3.487853765487671,4.6595611572265625,4.674889087677002,4.602083206176758,4.671057224273682,5888851
2004-09-28,3.4907214641571045,4.663393020629883,4.690216064453125,4.628905773162842,4.690216064453125,6203448
2004-09-29,3.482117176055908,4.65189790725708,4.709375858306885,4.621243000030518,4.709375858306885,5510994
2004-09-30,3.505063533782959,4.682552814483643,4.728535175323486,4.6442341804504395,4.6595611572265625,7129052
2004-10-01,3.4993271827697754,4.674889087677002,4.75152587890625,4.640401840209961,4.75152587890625,6868084
2004-10-04,3.505063533782959,4.682552814483643,4.728535175323486,4.655728816986084,4.728535175323486,6955808
2004-10-05,3.5107994079589844,4.690216064453125,4.75152587890625,4.6595611572265625,4.75152587890625,6487930
2004-10-06,3.4964587688446045,4.671057224273682,4.713208198547363,4.6595611572265625,4.701712131500244,5796781
2004-10-07,3.516535997390747,4.697879791259766,4.7055439949035645,4.6595611572265625,4.674889087677002,6818865
2004-10-08,3.5107994079589844,4.690216064453125,4.736198902130127,4.640401840209961,4.713208198547363,5788743
2004-10-11,3.507931709289551,4.686384201049805,4.7821807861328125,4.671057224273682,4.7821807861328125,6136314
2004-10-12,3.507931709289551,4.686384201049805,4.75152587890625,4.674889087677002,4.75152587890625,5360611
2004-10-14,3.516535997390747,4.697879791259766,4.724702835083008,4.640401840209961,4.640401840209961,6256699
2004-10-15,3.4993271827697754,4.674889087677002,4.713208198547363,4.226559162139893,4.602083206176758,6050142
2004-10-18,3.4907214641571045,4.663393020629883,4.713208198547363,4.598250865936279,4.598250865936279,6601608
2004-10-19,3.4935898780822754,4.667224884033203,4.674889087677002,4.617411136627197,4.63273811340332,6983915
2004-10-20,3.4935898780822754,4.667224884033203,4.690216064453125,4.640401840209961,4.686384201049805,5870648
2004-10-21,3.482117176055908,4.65189790725708,4.667224884033203,4.609746932983398,4.640401840209961,6502662
2004-10-22,3.482117176055908,4.65189790725708,4.65189790725708,4.65189790725708,4.65189790725708,0
2004-10-25,3.436224937438965,4.590588092803955,4.674889087677002,4.582923889160156,4.674889087677002,6729144
2004-10-26,3.4591708183288574,4.621243000030518,4.65189790725708,4.579092025756836,4.613578796386719,6652510
2004-10-27,3.4907214641571045,4.663393020629883,4.694047927856445,4.575260162353516,4.667224884033203,6052883
2004-10-28,3.4935898780822754,4.667224884033203,4.728535175323486,4.636569976806641,4.713208198547363,5485080
2004-10-29,3.482117176055908,4.65189790725708,4.674889087677002,4.552268981933594,4.559932231903076,5217769
2004-11-01,3.4448294639587402,4.602083206176758,4.75152587890625,4.452640056610107,4.75152587890625,6630837
2004-11-02,3.4907214641571045,4.663393020629883,4.674889087677002,4.609746932983398,4.628905773162842,5980699
2004-11-03,3.5337462425231934,4.7208709716796875,5.207520008087158,4.64806604385376,4.728535175323486,9275494
2004-11-04,3.50219464302063,4.678720951080322,4.851154804229736,4.636569976806641,4.75152587890625,5623693
2004-11-05,3.482117176055908,4.65189790725708,4.732367038726807,4.598250865936279,4.732367038726807,2653373
2004-11-08,3.4935898780822754,4.667224884033203,4.79750919342041,4.6442341804504395,4.694047927856445,6924088
2004-11-09,3.4849853515625,4.655728816986084,4.743863105773926,4.636569976806641,4.740030765533447,6927076
2004-11-10,3.4907214641571045,4.663393020629883,4.709375858306885,4.628905773162842,4.709375858306885,6328687
2004-11-11,3.4792490005493164,4.64806604385376,4.7055439949035645,4.598250865936279,4.682552814483643,6751209
2004-11-12,3.522273063659668,4.7055439949035645,4.736198902130127,4.682552814483643,4.7055439949035645,3495989
2004-11-15,3.522273063659668,4.7055439949035645,4.7055439949035645,4.7055439949035645,4.7055439949035645,0
2004-11-16,3.487853765487671,4.6595611572265625,4.820499897003174,4.621243000030518,4.79750919342041,4060647
2004-11-17,3.4763810634613037,4.6442341804504395,4.690216064453125,4.5292768478393555,4.690216064453125,5017737
2004-11-18,3.464907169342041,4.628905773162842,4.667224884033203,4.559932231903076,4.667224884033203,6258056
2004-11-19,3.4792490005493164,4.64806604385376,4.690216064453125,4.617411136627197,4.6595611572265625,5177606
2004-11-22,3.4935898780822754,4.667224884033203,4.690216064453125,4.598250865936279,4.605915069580078,3635868
2004-11-23,3.482117176055908,4.65189790725708,4.770686149597168,4.636569976806641,4.74769401550293,6032892
2004-11-24,3.482117176055908,4.65189790725708,4.7208709716796875,4.621243000030518,4.7208709716796875,5775147
2004-11-25,3.447697162628174,4.605915069580078,4.904800891876221,4.559932231903076,4.786013126373291,8830843
2004-11-26,3.447697162628174,4.605915069580078,4.605915069580078,4.605915069580078,4.605915069580078,0
2004-11-29,3.462038278579712,4.6250739097595215,4.709375858306885,4.602083206176758,4.709375858306885,6736112
2004-11-30,3.4849853515625,4.655728816986084,4.713208198547363,4.605915069580078,4.713208198547363,6169053
2004-12-01,3.4849853515625,4.655728816986084,4.709375858306885,4.605915069580078,4.7055439949035645,4958902
2004-12-02,4.08445930480957,5.456592082977295,5.586874961853027,4.636569976806641,4.7055439949035645,14677782
2004-12-03,4.732697010040283,6.322596073150635,6.548676013946533,5.671176910400391,5.747814178466797,42236799
2004-12-06,4.465943336486816,5.966230869293213,6.514188766479492,5.908752918243408,6.422224044799805,15181922
2004-12-07,4.3024516105651855,5.747814178466797,6.027541160583496,5.675008773803711,6.027541160583496,6084068
2004-12-08,4.37702751159668,5.847443103790283,6.322596073150635,5.7094950675964355,5.7094950675964355,10092548
2004-12-09,4.247953414916992,5.675008773803711,5.977726936340332,5.644353866577148,5.977726936340332,7950217
2004-12-10,4.2192702293396,5.636690139770508,5.889594078063965,5.594539165496826,5.724822998046875,7471678
2004-12-13,4.37415885925293,5.843610763549805,6.092682838439941,5.6596808433532715,5.7094950675964355,10515096
2004-12-14,4.3569488525390625,5.820620059967041,6.039037227630615,5.7708048820495605,5.924080848693848,6560336
2004-12-15,4.247953414916992,5.675008773803711,5.924080848693848,5.644353866577148,5.901089191436768,7770018
2004-12-16,4.362685203552246,5.828283786773682,6.012214183807373,5.640522003173828,5.736319065093994,8382459
2004-12-17,4.276636123657227,5.713326930999756,5.824451923370361,5.632857799530029,5.632857799530029,7392827
2004-12-20,4.276636123657227,5.713326930999756,5.7861328125,5.671176910400391,5.671176910400391,7159194
2004-12-21,4.411445617675781,5.893425941467285,6.345586776733398,5.51790189743042,5.51790189743042,8906511
2004-12-22,4.299582004547119,5.743981838226318,5.9470720291137695,5.720991134643555,5.9470720291137695,6617319
2004-12-23,4.33687162399292,5.793797016143799,5.824451923370361,5.732487201690674,5.801459789276123,6062852
2004-12-24,4.339738845825195,5.797628879547119,5.862770080566406,5.7554779052734375,5.824451923370361,6392259
2004-12-27,4.551992416381836,6.081186771392822,6.249790191650391,5.893425941467285,5.901089191436768,12678749
2004-12-28,4.460207462310791,5.958567142486572,6.138666152954102,5.9125847816467285,6.069692134857178,6929372
2004-12-29,4.414315223693848,5.897256851196289,6.016046047210693,5.774637222290039,6.016046047210693,6870693
2004-12-30,4.365553379058838,5.832115173339844,6.046700954437256,5.7861328125,5.993053913116455,6750830
2004-12-31,4.414315223693848,5.897256851196289,5.939407825469971,5.832115173339844,5.893425941467285,6415290
2005-01-03,4.463075160980225,5.962399005889893,6.054364204406738,5.901089191436768,5.962399005889893,6912918
2005-01-04,4.420051097869873,5.904921054840088,6.0428690910339355,5.862770080566406,6.0428690910339355,6690534
2005-01-05,4.262294769287109,5.6941680908203125,5.977726936340332,5.51790189743042,5.560051918029785,5784607
2005-01-06,4.204927921295166,5.61752986907959,5.747814178466797,5.368457794189453,5.671176910400391,5775173
2005-01-07,4.230743408203125,5.652017116546631,5.724822998046875,5.51790189743042,5.594539165496826,5288479
2005-01-10,4.276636123657227,5.713326930999756,5.881929874420166,5.671176910400391,5.671176910400391,6021540
2005-01-11,4.181981563568115,5.586874961853027,5.824451923370361,5.487246990203857,5.747814178466797,6122744
2005-01-12,4.038567543029785,5.395281791687012,5.678840160369873,5.364626884460449,5.678840160369873,6250331
2005-01-13,4.216402530670166,5.632857799530029,5.747814178466797,5.4412641525268555,5.494909763336182,6377214
2005-01-14,4.1676411628723145,5.567716121673584,5.732487201690674,5.4412641525268555,5.7094950675964355,6429252
2005-01-17,4.110274314880371,5.491077899932861,5.61752986907959,5.4412641525268555,5.61752986907959,4999769
2005-01-18,4.133220672607422,5.521732807159424,5.594539165496826,5.5025739669799805,5.583044052124023,5499316
2005-01-19,4.116011142730713,5.49874210357666,5.594539165496826,5.452760219573975,5.51790189743042,4992606
2005-01-20,4.087327003479004,5.460422992706299,5.575379848480225,5.410608768463135,5.49874210357666,4883129
2005-01-24,4.107407093048096,5.487246990203857,5.575379848480225,5.402945041656494,5.4412641525268555,5093888
2005-01-25,4.107407093048096,5.487246990203857,5.556220054626465,5.414441108703613,5.556220054626465,5965549
2005-01-27,4.225006580352783,5.644353866577148,5.701831817626953,5.483415126800537,5.5370612144470215,6038712
2005-01-28,4.305318832397461,5.751646041870117,5.843610763549805,5.671176910400391,5.705664157867432,6726782
2005-01-31,4.319660186767578,5.7708048820495605,5.839778900146484,5.7094950675964355,5.839778900146484,5722013
2005-02-01,4.276636123657227,5.713326930999756,5.855106830596924,5.644353866577148,5.7708048820495605,5651774
2005-02-02,4.339738845825195,5.797628879547119,5.93174409866333,5.747814178466797,5.793797016143799,6969131
2005-02-03,4.402842044830322,5.881929874420166,5.962399005889893,5.793797016143799,5.878098011016846,6491297
2005-02-04,4.37415885925293,5.843610763549805,6.046700954437256,5.805292129516602,6.046700954437256,6046932
2005-02-07,4.308187961578369,5.7554779052734375,5.881929874420166,5.690336227416992,5.843610763549805,5595652
2005-02-08,4.554861068725586,6.085019111633301,6.234463214874268,5.671176910400391,5.7554779052734375,8207715
2005-02-09,4.6093597412109375,6.157824993133545,6.280445098876953,6.023708820343018,6.1424970626831055,7477015
2005-02-10,4.526178359985352,6.046700954437256,6.245957851409912,5.993053913116455,6.226799011230469,5474197
2005-02-11,4.454471111297607,5.95090389251709,6.119505882263184,5.901089191436768,6.073523998260498,5004780
2005-02-14,4.47454833984375,5.977726936340332,6.10034704208374,5.939407825469971,6.0428690910339355,6199377
2005-02-15,4.3569488525390625,5.820620059967041,5.962399005889893,5.7861328125,5.962399005889893,5629630
2005-02-16,4.391367435455322,5.866601943969727,5.996885776519775,5.824451923370361,5.862770080566406,6543804
2005-02-17,4.354081153869629,5.816788196563721,5.893425941467285,5.372290134429932,5.372290134429932,5437218
2005-02-18,4.325397491455078,5.778469085693359,5.893425941467285,5.717158794403076,5.893425941467285,5703993
